,cut,color,clarity,carat_weight,cut_quality,symmetry,polish,meas_width,girdle_min,girdle_max,total_sales_price,chosen_class,actual_class
19792,Round,E,VVS1,0.35,Excellent,Excellent,Excellent,4.56,M,M,1648,a,b
19793,Round,D,VS2,0.4,Very Good,Excellent,Very Good,4.72,M,STK,1648,a,b
19794,Round,D,VS2,0.4,Excellent,Very Good,Excellent,4.76,M,STK,1648,b,b
19795,Round,G,VVS2,0.4,Very Good,Very Good,Excellent,4.61,unknown,unknown,1648,b,b
19796,Round,L,SI1,0.7,Excellent,Excellent,Excellent,5.7,M,STK,1648,b,b
19797,Round,D,VS2,0.4,Excellent,Very Good,Very Good,4.74,unknown,unknown,1648,b,b
19798,Oval,D,VS1,0.4,unknown,Very Good,Excellent,4.24,unknown,unknown,1648,b,b
19799,Round,F,VS1,0.4,Excellent,Very Good,Excellent,4.72,unknown,unknown,1648,b,b
19800,Round,H,SI2,0.51,Very Good,Excellent,Excellent,5.08,unknown,unknown,1648,b,b
19801,Heart,F,VVS1,0.42,unknown,Very Good,Excellent,5.22,TK,XTK,1648,b,b
19802,Round,G,VVS2,0.4,Excellent,Excellent,Excellent,4.72,M,STK,1648,a,b
19803,Round,G,I1,0.51,Excellent,Excellent,Excellent,5.09,STK,STK,1648,b,b
19804,Heart,E,VVS1,0.4,unknown,Very Good,Excellent,4.91,TK,VTK,1648,b,b
19805,Round,D,SI1,0.44,Excellent,Very Good,Excellent,4.94,M,M,1650,b,b
19806,Pear,F,SI1,0.5,unknown,Very Good,Excellent,4.43,M,VTK,1650,b,b
19807,Round,K,VS2,0.51,Excellent,Excellent,Excellent,5.17,M,STK,1650,b,b
19808,Round,K,VS2,0.5,Excellent,Very Good,Very Good,5.07,unknown,unknown,1650,b,b
19809,Round,H,VS1,0.42,Very Good,Very Good,Excellent,4.69,unknown,unknown,1650,b,b
19810,Round,K,VS1,0.5,Very Good,Very Good,Excellent,4.96,unknown,unknown,1650,b,b
19811,Round,H,IF,0.33,Excellent,Excellent,Excellent,4.42,unknown,unknown,1650,a,b
19812,Round,J,SI2,0.51,Excellent,Excellent,Excellent,5.1,unknown,unknown,1650,b,b
19813,Round,F,VS1,0.34,Excellent,Excellent,Excellent,4.46,M,STK,1650,a,b
19814,Round,H,VS2,0.44,Excellent,Excellent,Excellent,4.88,M,STK,1650,b,b
19815,Round,E,I1,0.51,Excellent,Excellent,Excellent,5.11,M,STK,1650,b,b
19816,Round,K,VS1,0.5,Excellent,Very Good,Excellent,5.08,M,TK,1650,b,b
19817,Round,H,VS2,0.44,Excellent,Excellent,Excellent,4.84,TN,STK,1650,b,b
19818,Round,K,VS1,0.5,Excellent,Very Good,Excellent,5.07,TN,STK,1650,b,b
19819,Round,E,VVS1,0.35,Excellent,Excellent,Excellent,4.57,STK,STK,1650,a,b
19820,Round,J,SI2,0.5,Excellent,Excellent,Excellent,5.07,unknown,unknown,1650,b,b
19821,Round,I,SI2,0.5,Very Good,Very Good,Excellent,4.99,unknown,unknown,1650,b,b
19822,Round,E,VVS2,0.4,Very Good,Very Good,Excellent,4.73,TK,STK,1650,b,b
19823,Round,K,SI2,0.62,Excellent,Excellent,Excellent,5.56,M,STK,1650,b,b
19824,Round,J,VS2,0.5,Very Good,Excellent,Excellent,4.97,STK,TK,1650,b,b
19825,Round,J,VS2,0.59,Excellent,Excellent,Excellent,5.37,unknown,unknown,1652,b,b
19826,Round,F,VS1,0.45,Excellent,Excellent,Excellent,4.97,unknown,unknown,1652,b,b
19827,Round,E,VVS1,0.36,Excellent,Excellent,Excellent,4.55,M,M,1652,a,b
19828,Round,D,VS1,0.4,Very Good,Very Good,Very Good,4.62,TK,TK,1652,b,b
19829,Pear,J,VS1,0.59,unknown,Very Good,Very Good,4.6,M,VTK,1652,b,b
19830,Round,D,VS1,0.41,Very Good,Excellent,Excellent,4.64,STK,TK,1654,b,b
19831,Round,E,VVS1,0.36,Excellent,Excellent,Excellent,4.58,M,STK,1654,a,b
19832,Round,D,VVS1,0.34,Very Good,Very Good,Very Good,4.67,VTN,M,1654,a,b
19833,Round,E,VS2,0.41,Excellent,Excellent,Excellent,4.75,M,STK,1654,a,b
19834,Round,L,VVS2,0.6,Very Good,Very Good,Very Good,5.35,unknown,unknown,1654,b,b
19835,Round,H,VVS2,0.4,Excellent,Very Good,Very Good,4.71,unknown,unknown,1654,b,b
19836,Round,F,VS2,0.4,Excellent,Excellent,Excellent,4.72,unknown,unknown,1654,b,b
19837,Round,H,VVS1,0.41,Excellent,Excellent,Excellent,4.8,M,STK,1654,b,b
19838,Round,E,VVS1,0.4,Excellent,Excellent,Excellent,4.72,unknown,unknown,1654,a,b
19839,Round,H,VVS2,0.4,Excellent,Very Good,Excellent,4.71,unknown,unknown,1654,b,b
19840,Round,E,VVS1,0.36,Excellent,Excellent,Very Good,4.58,M,M,1654,a,b
19841,Round,I,SI2,0.5,Excellent,Excellent,Excellent,5.07,M,STK,1654,b,b
19842,Round,H,VVS2,0.4,Excellent,Very Good,Excellent,4.71,unknown,unknown,1654,b,b
19843,Round,G,VS2,0.4,Excellent,Excellent,Excellent,4.73,M,STK,1654,a,b
19844,Cushion Modified,unknown,VS2,0.54,unknown,Very Good,Excellent,4.18,unknown,unknown,1655,b,b
19845,Radiant,G,SI1,0.5,unknown,Excellent,Excellent,4.05,TK,TK,1656,b,b
19846,Round,F,VS1,0.4,Excellent,Excellent,Excellent,4.71,unknown,unknown,1656,b,b
19847,Round,D,IF,0.3,Excellent,Excellent,Excellent,4.38,M,STK,1656,a,b
19848,Round,D,SI1,0.46,Excellent,Excellent,Excellent,4.94,TN,STK,1656,b,b
19849,Round,K,VVS2,0.5,Excellent,Excellent,Very Good,5.07,M,STK,1656,b,b
19850,Round,J,SI1,0.5,Very Good,Very Good,Very Good,5.02,STK,TK,1656,b,b
19851,Round,E,SI1,0.46,Very Good,Very Good,Excellent,4.83,M,TK,1656,b,b
19852,Round,J,SI1,0.5,Excellent,Very Good,Excellent,5.08,TN,STK,1656,b,b
19853,Round,J,SI1,0.5,Excellent,Excellent,Excellent,5.11,unknown,unknown,1656,b,b
19854,Round,G,VS2,0.43,Excellent,Excellent,Excellent,4.8,M,STK,1656,b,b
19855,Round,E,VS1,0.41,Very Good,Very Good,Excellent,4.7,M,TK,1656,b,b
19856,Round,J,SI1,0.5,Excellent,Excellent,Excellent,5.06,M,STK,1656,b,b
19857,Round,J,SI1,0.5,Excellent,Very Good,Excellent,5.08,unknown,unknown,1656,b,b
19858,Radiant,E,VVS2,0.43,unknown,Very Good,Excellent,3.73,unknown,unknown,1656,b,b
19859,Princess,G,SI1,0.5,unknown,Very Good,Excellent,4.13,unknown,unknown,1656,b,b
19860,Heart,D,VS1,0.42,unknown,Very Good,Excellent,5.2,TK,M,1656,b,b
19861,Marquise,E,VS2,0.45,unknown,Very Good,Excellent,4.06,TK,XTK,1656,b,b
19862,Round,D,I1,0.57,Excellent,Excellent,Excellent,5.33,M,STK,1656,b,b
19863,Round,D,VVS1,0.4,Very Good,Excellent,Excellent,4.65,unknown,unknown,1656,b,b
19864,Emerald,E,VVS1,0.43,unknown,Very Good,Excellent,3.8,TN,M,1656,b,b
19865,Round,E,I1,0.47,Excellent,Very Good,Excellent,5.03,unknown,unknown,1656,b,b
19866,Round,J,SI1,0.5,Very Good,Very Good,Excellent,5.0,STK,TK,1656,b,b
19867,Round,J,SI1,0.53,Excellent,Excellent,Excellent,5.2,M,STK,1658,b,b
19868,Round,E,VS2,0.4,Excellent,Excellent,Excellent,4.71,STK,STK,1658,a,b
19869,Round,E,VS2,0.4,Excellent,Excellent,Excellent,4.69,M,TK,1658,a,b
19870,Round,E,VS2,0.4,Excellent,Excellent,Excellent,4.77,M,TK,1658,a,b
19871,Round,D,VVS1,0.35,Excellent,Excellent,Excellent,4.58,TN,STK,1660,a,b
19872,Round,F,I1,0.5,Excellent,Very Good,Excellent,5.08,M,STK,1660,b,b
19873,Round,J,SI2,0.5,Excellent,Excellent,Excellent,5.17,M,STK,1660,b,b
19874,Pear,E,SI1,0.5,unknown,Very Good,Very Good,4.45,unknown,unknown,1660,b,b
19875,Round,K,VS1,0.6,Excellent,Excellent,Excellent,5.36,M,M,1660,b,b
19876,Round,K,I1,0.71,Excellent,Excellent,Excellent,5.73,M,M,1660,b,b
19877,Pear,E,VS1,0.4,unknown,Very Good,Excellent,4.0,unknown,unknown,1660,b,b
19878,Pear,E,VS1,0.4,unknown,Very Good,Excellent,4.22,unknown,unknown,1660,b,b
19879,Round,F,SI1,0.44,Excellent,Excellent,Excellent,4.91,unknown,unknown,1660,b,b
19880,Round,K,VS2,0.6,Excellent,Excellent,Excellent,5.41,unknown,unknown,1660,b,b
19881,Emerald,D,IF,0.41,unknown,Very Good,Excellent,3.5,unknown,unknown,1660,b,b
19882,Round,F,VVS1,0.35,Excellent,Excellent,Excellent,4.52,unknown,unknown,1660,a,b
19883,Round,E,I1,0.51,Excellent,Excellent,Excellent,5.19,unknown,unknown,1660,b,b
19884,Emerald,I,VVS1,0.5,unknown,Excellent,Excellent,3.77,VTK,XTK,1660,b,b
19885,Round,K,VS2,0.5,Excellent,Excellent,Excellent,5.06,M,STK,1660,b,b
19886,Round,F,VS2,0.41,Very Good,Very Good,Very Good,4.69,M,TK,1662,b,b
19887,Round,D,VVS2,0.35,Excellent,Excellent,Excellent,4.54,M,STK,1662,a,b
19888,Round,F,VS2,0.41,Excellent,Excellent,Excellent,4.74,unknown,unknown,1662,b,b
19889,Pear,D,VS1,0.42,unknown,Very Good,Excellent,4.27,unknown,unknown,1662,b,b
19890,Round,H,VVS2,0.41,Excellent,Excellent,Excellent,4.79,M,TN,1662,b,b
19891,Round,G,VS2,0.4,Very Good,Very Good,Excellent,4.67,unknown,unknown,1662,b,b
19892,Round,D,VS1,0.4,Excellent,Excellent,Excellent,4.72,M,STK,1662,a,b
19893,Round,H,VVS2,0.41,Excellent,Excellent,Excellent,4.8,unknown,unknown,1662,b,b
19894,Radiant,I,VVS2,0.5,unknown,Very Good,Excellent,3.89,TK,TK,1662,b,b
19895,Round,I,SI2,0.5,Very Good,Very Good,Excellent,5.18,M,TK,1662,b,b
19896,Round,E,VS1,0.41,Excellent,Excellent,Excellent,4.75,M,STK,1662,b,b
19897,Heart,F,VVS2,0.47,unknown,Very Good,Excellent,5.38,TK,VTK,1662,b,b
19898,Round,H,SI2,0.5,Very Good,Excellent,Excellent,5.03,unknown,unknown,1664,b,b
19899,Round,E,VS1,0.38,Excellent,Excellent,Excellent,4.67,STK,STK,1664,a,b
19900,Round,H,SI2,0.5,Very Good,Excellent,Very Good,5.2,unknown,unknown,1664,b,b
19901,Round,H,VS1,0.4,Excellent,Excellent,Excellent,4.76,M,STK,1664,b,b
19902,Round,E,VVS2,0.4,Excellent,Very Good,Excellent,4.77,unknown,unknown,1664,b,b
19903,Princess,G,VVS1,0.41,unknown,Very Good,Very Good,4.19,M,TK,1664,b,b
19904,Round,G,SI1,0.45,Excellent,Excellent,Excellent,4.9,unknown,unknown,1664,b,b
19905,Round,E,VS2,0.4,Excellent,Excellent,Excellent,4.72,unknown,unknown,1664,a,b
19906,Round,G,VS2,0.4,Excellent,Excellent,Excellent,4.71,M,STK,1664,a,b
19907,Round,H,SI2,0.5,Excellent,Excellent,Excellent,5.22,unknown,unknown,1664,b,b
19908,Round,D,IF,0.35,Excellent,Excellent,Excellent,4.62,unknown,unknown,1664,a,b
19909,Pear,F,VS1,0.41,unknown,Very Good,Excellent,4.19,unknown,unknown,1664,b,b
19910,Oval,E,VVS1,0.42,unknown,Very Good,Excellent,4.18,unknown,unknown,1664,b,b
19911,Pear,F,VS1,0.41,unknown,Very Good,Excellent,4.17,unknown,unknown,1664,b,b
19912,Round,H,VVS1,0.45,Excellent,Excellent,Excellent,4.91,unknown,unknown,1664,b,b
19913,Round,H,SI2,0.5,Very Good,Very Good,Very Good,5.1,VTN,M,1664,b,b
19914,Cushion Modified,unknown,VS2,0.42,unknown,Very Good,Excellent,3.95,unknown,unknown,1664,b,b
19915,Round,F,VVS1,0.35,Excellent,Excellent,Excellent,4.63,M,STK,1664,a,b
19916,Radiant,unknown,SI2,0.37,unknown,Good,Good,3.69,unknown,unknown,1665,b,b
19917,Round,D,VS2,0.4,Excellent,Excellent,Very Good,4.71,unknown,unknown,1666,a,b
19918,Pear,E,SI1,0.53,unknown,Very Good,Very Good,4.43,unknown,unknown,1666,b,b
19919,Round,F,SI2,0.5,Excellent,Very Good,Excellent,5.06,M,STK,1666,b,b
19920,Oval,J,SI2,0.62,unknown,Very Good,Very Good,4.55,TK,VTK,1668,b,b
19921,Round,F,VS2,0.42,Excellent,Excellent,Excellent,4.82,unknown,unknown,1668,b,b
19922,Round,K,VVS2,0.5,Very Good,Very Good,Excellent,4.97,unknown,unknown,1668,b,b
19923,Round,I,VS1,0.45,Excellent,Very Good,Excellent,4.95,STK,STK,1668,b,b
19924,Round,F,VVS2,0.4,Very Good,Very Good,Excellent,4.63,TK,TK,1668,b,b
19925,Round,G,VVS1,0.4,Excellent,Excellent,Excellent,4.73,M,STK,1668,b,b
19926,Round,I,SI1,0.51,Very Good,Very Good,Excellent,5.0,STK,TK,1668,b,b
19927,Pear,H,SI1,0.55,unknown,Very Good,Excellent,4.53,unknown,unknown,1670,b,b
19928,Emerald,D,SI2,0.6,unknown,Very Good,Very Good,0.0,unknown,unknown,1670,c,b
19929,Round,F,VS1,0.4,Excellent,Very Good,Excellent,4.72,unknown,unknown,1670,b,b
19930,Marquise,G,VVS2,0.44,unknown,Very Good,Excellent,3.85,unknown,unknown,1670,b,b
19931,Round,F,VS2,0.41,Excellent,Excellent,Excellent,4.74,M,STK,1670,b,b
19932,Round,K,VS2,0.5,Excellent,Excellent,Excellent,5.12,STK,STK,1670,b,b
19933,Radiant,unknown,I1,0.32,unknown,Very Good,Excellent,3.4,unknown,unknown,1671,b,b
19934,Round,I,SI1,0.44,Excellent,Excellent,Excellent,4.94,unknown,unknown,1672,b,b
19935,Round,F,VVS1,0.36,Excellent,Excellent,Excellent,4.56,unknown,unknown,1672,a,b
19936,Round,K,VS1,0.5,Excellent,Very Good,Very Good,5.07,M,STK,1672,b,b
19937,Round,D,VS2,0.4,Excellent,Excellent,Excellent,4.73,M,TK,1672,b,b
19938,Round,D,VS2,0.4,Excellent,Very Good,Excellent,4.69,M,M,1672,b,b
19939,Round,D,VS2,0.4,Excellent,Excellent,Very Good,4.7,M,TK,1672,a,b
19940,Round,D,VVS1,0.4,Very Good,Excellent,Excellent,4.68,unknown,unknown,1672,b,b
19941,Round,L,IF,0.52,Excellent,Excellent,Very Good,5.13,unknown,unknown,1672,b,b
19942,Round,G,SI2,0.62,Very Good,Very Good,Very Good,5.35,M,TK,1674,b,b
19943,Pear,D,SI1,0.5,unknown,Very Good,Excellent,4.47,STK,XTK,1674,b,b
19944,Round,F,VVS1,0.31,Excellent,Excellent,Excellent,4.35,STK,STK,1674,a,b
19945,Round,I,SI1,0.5,Excellent,Excellent,Excellent,5.09,unknown,unknown,1674,b,b
19946,Pear,H,VS1,0.5,unknown,Very Good,Excellent,4.47,M,TK,1674,b,b
19947,Round,D,IF,0.31,Excellent,Excellent,Excellent,4.36,unknown,unknown,1674,a,b
19948,Round,D,VVS2,0.41,Very Good,Excellent,Excellent,4.76,STK,VTK,1674,b,b
19949,Pear,D,VS2,0.42,unknown,Very Good,Excellent,4.12,unknown,unknown,1674,b,b
19950,Round,J,VS1,0.5,Very Good,Very Good,Excellent,4.95,unknown,unknown,1674,b,b
19951,Oval,D,VS2,0.42,unknown,Very Good,Very Good,4.28,TN,TK,1674,b,b
19952,Round,F,VVS1,0.41,Excellent,Excellent,Excellent,4.76,unknown,unknown,1674,b,b
19953,Radiant,D,VVS1,0.4,unknown,Very Good,Excellent,3.73,unknown,unknown,1674,b,b
19954,Round,E,VS1,0.4,Very Good,Excellent,Excellent,4.63,unknown,unknown,1674,a,b
19955,Round,F,VVS2,0.4,Very Good,Excellent,Excellent,4.64,unknown,unknown,1674,a,b
19956,Round,E,VS1,0.4,Very Good,Excellent,Excellent,4.78,unknown,unknown,1674,b,b
19957,Pear,D,SI2,0.5,unknown,Very Good,Very Good,4.3,unknown,unknown,1674,b,b
19958,Pear,unknown,SI2,0.3,unknown,Good,Very Good,3.48,unknown,unknown,1674,b,b
19959,Round,I,VVS2,0.42,Excellent,Excellent,Excellent,4.85,M,STK,1674,b,b
19960,Round,F,VVS1,0.35,Excellent,Excellent,Excellent,4.53,unknown,unknown,1674,a,b
19961,Round,J,VS1,0.5,Very Good,Very Good,Excellent,5.0,M,TK,1674,b,b
19962,Round,D,VVS2,0.41,Excellent,Excellent,Excellent,4.74,M,STK,1674,b,b
19963,Princess,F,VVS1,0.43,unknown,Very Good,Excellent,4.06,STK,TK,1674,b,b
19964,Heart,J,VVS1,0.5,unknown,Very Good,Excellent,5.54,STK,VTK,1676,b,b
19965,Round,J,VS2,0.5,Excellent,Excellent,Excellent,5.13,STK,M,1676,b,b
19966,Round,J,VS2,0.5,Excellent,Excellent,Excellent,5.08,M,M,1676,b,b
19967,Radiant,D,SI2,0.52,unknown,Excellent,Excellent,4.15,unknown,unknown,1676,b,b
19968,Round,F,SI2,0.46,Excellent,Excellent,Excellent,5.0,TN,TN,1676,b,b
19969,Heart,J,VS2,0.59,unknown,Very Good,Excellent,5.82,unknown,unknown,1676,b,b
19970,Round,F,VS1,0.4,Excellent,Excellent,Excellent,4.82,M,M,1676,a,b
19971,Pear,E,VVS2,0.4,unknown,Excellent,Excellent,4.0,unknown,unknown,1708,b,b
19972,Round,G,VS1,0.41,Excellent,Excellent,Excellent,4.77,M,STK,1708,b,b
19973,Round,F,VVS2,0.32,Very Good,Very Good,Very Good,4.46,unknown,unknown,1710,a,b
19974,Round,G,I1,0.5,Excellent,Excellent,Excellent,5.09,unknown,unknown,1710,b,b
19975,Round,K,SI1,0.5,Excellent,Very Good,Excellent,5.13,unknown,unknown,1710,b,b
19976,Round,J,VS2,0.51,Very Good,Excellent,Excellent,5.1,M,STK,1710,b,b
19977,Cushion Modified,unknown,VS2,0.38,unknown,Good,Very Good,4.18,unknown,unknown,1710,b,b
19978,Round,K,SI1,0.6,Excellent,Excellent,Excellent,5.39,M,STK,1710,b,b
19979,Round,K,SI1,0.6,Excellent,Very Good,Excellent,5.38,M,STK,1710,b,b
19980,Asscher,G,SI1,0.57,unknown,Very Good,Excellent,4.63,TN,M,1710,b,b
19981,Round,J,SI2,0.59,Excellent,Excellent,Excellent,5.36,M,STK,1710,b,b
19982,Round,G,I1,0.5,Excellent,Excellent,Excellent,5.08,TN,STK,1710,b,b
19983,Radiant,unknown,I1,0.25,unknown,Good,Good,3.01,unknown,unknown,1710,b,b
19984,Pear,unknown,VVS2,0.5,unknown,Very Good,Very Good,4.2,STK,VTK,1710,b,b
19985,Round,E,VVS1,0.37,Excellent,Excellent,Excellent,4.62,unknown,unknown,1710,a,b
19986,Round,D,VVS1,0.38,Excellent,Excellent,Excellent,4.62,M,STK,1710,a,b
19987,Emerald,E,VS2,0.5,unknown,Very Good,Excellent,3.87,STK,VTK,1710,b,b
19988,Round,F,IF,0.35,Excellent,Excellent,Excellent,4.57,unknown,unknown,1712,a,b
19989,Round,F,VVS1,0.35,Excellent,Excellent,Excellent,4.58,unknown,unknown,1712,a,b
19990,Round,J,VVS2,0.45,Excellent,Excellent,Excellent,4.9,unknown,unknown,1712,b,b
19991,Round,H,VVS2,0.44,Excellent,Excellent,Excellent,4.86,M,STK,1712,b,b
19992,Round,J,SI1,0.51,Excellent,Excellent,Excellent,5.16,unknown,unknown,1712,b,b
19993,Round,F,VVS1,0.36,Excellent,Excellent,Excellent,4.6,unknown,unknown,1712,a,b
19994,Emerald,H,VS1,0.5,unknown,Very Good,Excellent,3.82,unknown,unknown,1712,b,b
19995,Round,E,IF,0.35,Excellent,Excellent,Excellent,4.54,M,STK,1712,a,b
19996,Round,H,VS2,0.4,Very Good,Very Good,Very Good,4.68,TN,STK,1714,a,b
19997,Round,E,IF,0.34,Excellent,Excellent,Excellent,4.53,M,STK,1714,a,b
19998,Round,E,VVS2,0.4,Very Good,Very Good,Excellent,4.62,M,TK,1714,a,b
19999,Princess,F,SI1,0.51,unknown,Very Good,Excellent,4.38,unknown,unknown,1714,b,b
20000,Round,H,SI2,0.54,Excellent,Very Good,Very Good,5.22,M,STK,1714,b,b
20001,Emerald,D,VS1,0.46,unknown,Very Good,Excellent,3.69,M,XTK,1714,b,b
20002,Oval,G,SI1,0.5,unknown,Very Good,Very Good,4.49,unknown,unknown,1714,b,b
20003,Round,G,SI2,0.52,Excellent,Excellent,Excellent,5.19,M,STK,1714,b,b
20004,Pear,I,SI2,0.6,unknown,Very Good,Excellent,4.7,M,TK,1714,b,b
20005,Round,H,VVS2,0.4,Excellent,Excellent,Excellent,4.71,M,STK,1714,b,b
20006,Round,I,SI2,0.51,Excellent,Excellent,Excellent,5.16,unknown,unknown,1714,b,b
20007,Round,F,VVS1,0.4,Very Good,Very Good,Excellent,4.65,STK,TK,1714,b,b
20008,Round,F,IF,0.36,Excellent,Excellent,Excellent,4.55,STK,STK,1714,a,b
20009,Pear,G,SI1,0.52,unknown,Very Good,Very Good,4.43,unknown,unknown,1714,b,b
20010,Round,D,VVS1,0.4,Very Good,Very Good,Excellent,4.67,STK,TK,1714,b,b
20011,Round,J,VS1,0.5,Excellent,Excellent,Excellent,0.0,unknown,unknown,1716,c,b
20012,Radiant,I,VVS2,0.5,unknown,Very Good,Excellent,3.94,TK,VTK,1716,b,b
20013,Round,D,IF,0.33,Excellent,Excellent,Excellent,4.42,TN,M,1716,a,b
20014,Round,D,VS1,0.4,Excellent,Very Good,Very Good,4.8,unknown,unknown,1716,b,b
20015,Round,G,VVS2,0.41,Excellent,Excellent,Excellent,4.74,M,STK,1716,b,b
20016,Round,H,SI2,0.5,Very Good,Very Good,Very Good,4.99,unknown,unknown,1716,b,b
20017,Radiant,E,IF,0.33,unknown,Very Good,Excellent,3.49,M,M,1716,b,b
20018,Round,D,I1,0.5,Very Good,Excellent,Excellent,5.06,unknown,unknown,1716,b,b
20019,Round,K,VS1,0.6,Very Good,Very Good,Very Good,5.37,M,TK,1716,b,b
20020,Round,F,VVS2,0.4,Very Good,Very Good,Excellent,4.63,unknown,unknown,1716,a,b
20021,Round,E,VVS1,0.35,Excellent,Excellent,Excellent,4.51,unknown,unknown,1716,a,b
20022,Round,F,IF,0.35,Excellent,Excellent,Excellent,4.54,unknown,unknown,1716,a,b
20023,Round,D,IF,0.37,Excellent,Excellent,Excellent,4.73,unknown,unknown,1716,a,b
20024,Pear,D,VS1,0.41,unknown,Very Good,Very Good,4.2,STK,VTK,1716,b,b
20025,Round,H,SI2,0.5,Excellent,Very Good,Excellent,5.09,M,STK,1716,b,b
20026,Round,I,VS2,0.46,Excellent,Excellent,Excellent,4.95,unknown,unknown,1716,b,b
20027,Round,H,SI2,0.5,Very Good,Very Good,Very Good,5.09,STK,TK,1716,b,b
20028,Round,H,SI2,0.5,Very Good,Very Good,Very Good,5.01,STK,TK,1716,b,b
20029,Round,H,SI2,0.5,Very Good,Very Good,Excellent,4.96,STK,TK,1716,b,b
20030,Round,H,SI2,0.5,Excellent,Excellent,Excellent,5.09,unknown,unknown,1716,b,b
20031,Round,H,SI2,0.5,Excellent,Excellent,Excellent,5.2,M,STK,1716,b,b
20032,Round,G,VVS1,0.4,Very Good,Excellent,Very Good,4.63,STK,STK,1716,a,b
20033,Round,H,SI2,0.51,Excellent,Excellent,Excellent,5.12,M,STK,1718,b,b
20034,Round,D,IF,0.33,Excellent,Excellent,Excellent,4.49,unknown,unknown,1718,a,b
20035,Round,E,VS2,0.42,Excellent,Excellent,Excellent,4.79,M,STK,1718,b,b
20036,Round,D,IF,0.32,Excellent,Excellent,Excellent,4.39,M,STK,1718,a,b
20037,Radiant,unknown,SI1,0.53,unknown,Good,Very Good,4.39,STK,TK,1718,b,b
20038,Round,E,VVS2,0.4,Excellent,Very Good,Excellent,4.81,unknown,unknown,1718,b,b
20039,Heart,F,VVS2,0.41,unknown,Very Good,Very Good,5.06,M,TK,1718,b,b
20040,Round,G,VVS2,0.42,Excellent,Excellent,Excellent,4.81,M,STK,1718,b,b
20041,Round,F,SI2,0.43,Excellent,Excellent,Very Good,0.0,TN,STK,1720,c,b
20042,Round,D,VS2,0.4,Excellent,Very Good,Excellent,4.77,unknown,unknown,1720,b,b
20043,Round,E,IF,0.35,Excellent,Excellent,Excellent,4.59,M,M,1720,a,b
20044,Round,J,VVS2,0.55,Very Good,Very Good,Very Good,5.2,unknown,unknown,1720,b,b
20045,Round,F,VVS1,0.37,Excellent,Excellent,Excellent,4.56,unknown,unknown,1720,a,b
20046,Round,F,VVS1,0.35,Excellent,Excellent,Excellent,4.56,unknown,unknown,1720,a,b
20047,Round,F,VVS1,0.37,Excellent,Excellent,Excellent,4.59,unknown,unknown,1720,a,b
20048,Round,H,SI1,0.45,Excellent,Excellent,Excellent,4.93,STK,TN,1720,b,b
20049,Round,H,VVS2,0.4,Excellent,Excellent,Excellent,4.7,M,STK,1722,b,b
20050,Round,J,VS2,0.5,Very Good,Excellent,Excellent,4.98,unknown,unknown,1722,b,b
20051,Round,J,SI2,0.5,Excellent,Excellent,Excellent,5.19,M,STK,1722,b,b
20052,Round,F,VS1,0.41,Excellent,Very Good,Very Good,4.8,TN,M,1722,b,b
20053,Round,I,VS1,0.43,Excellent,Excellent,Excellent,4.84,M,STK,1722,b,b
20054,Round,I,SI1,0.5,Excellent,Excellent,Excellent,5.17,unknown,unknown,1722,b,b
20055,Round,I,SI1,0.5,Excellent,Excellent,Excellent,5.07,unknown,unknown,1722,b,b
20056,Round,I,SI1,0.5,Excellent,Excellent,Excellent,5.11,unknown,unknown,1722,b,b
20057,Round,L,VVS2,0.6,Very Good,Very Good,Excellent,5.27,unknown,unknown,1722,b,b
20058,Round,E,IF,0.33,Excellent,Excellent,Excellent,4.51,M,M,1722,a,b
20059,Round,F,VS1,0.41,Excellent,Excellent,Excellent,4.81,M,STK,1722,b,b
20060,Marquise,F,VS1,0.46,unknown,Very Good,Excellent,4.0,TK,VTK,1724,b,b
20061,Oval,E,VS2,0.53,unknown,Very Good,Very Good,4.54,unknown,unknown,1724,b,b
20062,Round,D,VVS1,0.33,Excellent,Excellent,Excellent,4.54,TN,M,1724,a,b
20063,Round,K,VS2,0.54,Excellent,Excellent,Excellent,5.23,M,STK,1724,b,b
20064,Round,H,VVS2,0.42,Excellent,Excellent,Excellent,4.81,unknown,unknown,1724,b,b
20065,Round,E,VS2,0.4,Excellent,Excellent,Excellent,4.77,unknown,unknown,1724,a,b
20066,Round,D,VVS2,0.38,Excellent,Excellent,Excellent,4.71,unknown,unknown,1724,a,b
20067,Round,H,VVS1,0.4,Excellent,Excellent,Excellent,4.85,M,M,1724,b,b
20068,Emerald,F,VS1,0.51,unknown,Very Good,Excellent,3.79,TK,XTK,1724,b,b
20069,Oval,J,VVS1,0.53,unknown,Very Good,Excellent,4.75,TN,STK,1726,b,b
20070,Heart,F,VS2,0.49,unknown,Very Good,Very Good,5.52,unknown,unknown,1726,b,b
20071,Pear,G,SI1,0.5,unknown,Very Good,Excellent,4.43,TK,XTK,1726,b,b
20072,Round,E,VVS1,0.39,Excellent,Excellent,Excellent,4.66,M,STK,1726,a,b
20073,Pear,H,SI1,0.53,unknown,Very Good,Excellent,4.46,STK,XTK,1726,b,b
20074,Pear,E,SI1,0.5,unknown,Very Good,Very Good,4.39,TK,XTK,1726,b,b
20075,Round,F,VVS2,0.3,Very Good,Very Good,Excellent,4.27,M,TK,1726,a,b
20076,Round,D,VVS1,0.36,Excellent,Excellent,Excellent,4.57,STK,STK,1726,a,b
