,cut,color,clarity,carat_weight,cut_quality,symmetry,polish,meas_width,girdle_min,girdle_max,total_sales_price,chosen_class,actual_class
25819,Round,D,SI1,0.51,Excellent,Excellent,Excellent,5.12,unknown,unknown,2964,b,b
25820,Heart,I,SI1,0.7,unknown,Very Good,Very Good,6.12,M,TK,2964,b,b
25821,Emerald,H,SI2,0.91,unknown,Very Good,Excellent,4.75,TK,TK,2964,b,b
25822,Round,G,VS2,0.5,Excellent,Very Good,Excellent,5.07,M,STK,2964,b,b
25823,Round,H,VS1,0.5,Excellent,Excellent,Excellent,5.1,unknown,unknown,2964,b,b
25824,Princess,G,I1,0.95,unknown,Very Good,Excellent,5.05,M,XTK,2964,b,b
25825,Oval,D,VVS1,0.5,unknown,Very Good,Excellent,4.44,STK,TK,2964,b,b
25826,Round,I,IF,0.56,Excellent,Excellent,Excellent,5.34,M,STK,2964,b,b
25827,Round,H,VS1,0.5,Excellent,Excellent,Excellent,5.05,TN,STK,2964,b,b
25828,Round,G,VS2,0.5,Very Good,Excellent,Excellent,4.99,STK,TK,2964,b,b
25829,Oval,H,VS1,0.61,unknown,Very Good,Very Good,4.65,unknown,unknown,2966,b,b
25830,Round,G,VVS1,0.5,Excellent,Excellent,Excellent,5.08,unknown,unknown,2968,b,b
25831,Round,F,VS2,0.53,Excellent,Excellent,Excellent,5.3,unknown,unknown,2968,b,b
25832,Round,H,SI1,0.6,Excellent,Excellent,Excellent,5.39,unknown,unknown,2968,b,b
25833,Round,F,VS1,0.5,Very Good,Very Good,Excellent,4.93,unknown,unknown,2968,b,b
25834,Round,F,VS1,0.5,Very Good,Very Good,Excellent,5.02,TN,TK,2968,b,b
25835,Round,I,VVS1,0.54,Excellent,Excellent,Excellent,5.24,M,STK,2968,b,b
25836,Round,I,VVS1,0.53,Excellent,Excellent,Excellent,5.18,M,STK,2968,b,b
25837,Round,I,VVS1,0.52,Excellent,Excellent,Excellent,5.17,M,STK,2968,b,b
25838,Round,G,SI1,0.6,Excellent,Excellent,Excellent,5.4,unknown,unknown,2970,b,b
25839,Round,G,SI1,0.6,Excellent,Excellent,Excellent,5.4,M,STK,2970,b,b
25840,Round,H,VVS1,0.51,Very Good,Very Good,Excellent,5.01,STK,TK,2970,b,b
25841,Round,I,VS1,0.6,Excellent,Excellent,Excellent,5.49,M,STK,2970,b,b
25842,Round,I,VS1,0.6,Excellent,Excellent,Excellent,5.39,unknown,unknown,2970,b,b
25843,Round,I,VS1,0.6,Excellent,Excellent,Excellent,5.4,unknown,unknown,2970,b,b
25844,Pear,G,VS1,0.51,unknown,Excellent,Excellent,4.46,unknown,unknown,2970,b,b
25845,Round,G,VS2,0.51,Excellent,Excellent,Excellent,5.13,M,STK,2970,b,b
25846,Round,F,IF,0.45,Excellent,Excellent,Excellent,4.87,M,STK,2970,a,b
25847,Cushion Modified,unknown,SI1,1.0,unknown,Fair,Excellent,4.37,unknown,unknown,2970,b,b
25848,Cushion Modified,unknown,SI2,0.85,unknown,Fair,Good,4.8,unknown,unknown,2970,b,b
25849,Cushion Modified,unknown,SI2,0.85,unknown,Fair,Good,4.8,unknown,unknown,2970,b,b
25850,Round,F,VVS2,0.5,Very Good,Very Good,Excellent,4.94,unknown,unknown,2970,b,b
25851,Round,F,VVS2,0.5,Very Good,Very Good,Excellent,4.97,unknown,unknown,2970,b,b
25852,Round,G,IF,0.5,Excellent,Excellent,Excellent,5.15,M,M,2970,b,b
25853,Round,F,VVS2,0.5,Excellent,Excellent,Excellent,5.15,M,STK,2970,b,b
25854,Round,E,VS1,0.5,Very Good,Very Good,Excellent,4.99,STK,TK,2970,b,b
25855,Round,F,VVS2,0.5,Very Good,Excellent,Excellent,4.96,M,TK,2970,b,b
25856,Round,H,VS2,0.55,Excellent,Excellent,Excellent,5.22,unknown,unknown,2972,b,b
25857,Round,G,SI1,0.57,Excellent,Excellent,Excellent,5.29,unknown,unknown,2972,b,b
25858,Oval,unknown,SI2,0.63,unknown,Good,Very Good,4.38,XTK,XTK,2972,b,b
25859,Round,I,VVS2,0.52,Excellent,Excellent,Excellent,5.18,unknown,unknown,2972,b,b
25860,Round,G,VS2,0.56,Excellent,Excellent,Excellent,5.29,unknown,unknown,2972,b,b
25861,Oval,F,VVS1,0.56,unknown,Excellent,Excellent,4.62,M,TK,2972,b,b
25862,Round,F,I1,0.7,Excellent,Excellent,Excellent,5.79,M,STK,2972,b,b
25863,Round,H,VVS1,0.5,Excellent,Very Good,Excellent,5.06,M,STK,2972,b,b
25864,Round,E,VVS2,0.51,Excellent,Excellent,Excellent,5.1,unknown,unknown,2974,b,b
25865,Round,J,VVS1,0.7,Excellent,Excellent,Excellent,5.68,unknown,unknown,2974,b,b
25866,Round,E,VS2,0.5,Excellent,Very Good,Excellent,5.12,unknown,unknown,2974,b,b
25867,Round,G,SI1,0.53,Excellent,Very Good,Very Good,5.25,unknown,unknown,2974,b,b
25868,Round,F,VVS2,0.45,Excellent,Excellent,Excellent,5.05,unknown,unknown,2974,b,b
25869,Round,G,VS1,0.5,Excellent,Excellent,Excellent,5.11,unknown,unknown,2974,b,b
25870,Heart,D,VVS1,0.5,unknown,Very Good,Excellent,5.49,unknown,unknown,2974,b,b
25871,Round,I,SI1,0.51,Excellent,Excellent,Excellent,5.16,TN,M,2976,b,b
25872,Emerald,F,VVS2,0.6,unknown,Very Good,Excellent,4.06,unknown,unknown,2976,b,b
25873,Round,J,SI2,0.7,Excellent,Very Good,Excellent,5.67,M,STK,2976,b,b
25874,Round,I,VS2,0.6,Excellent,Excellent,Excellent,5.38,unknown,unknown,2976,b,b
25875,Round,I,VS2,0.6,Excellent,Excellent,Excellent,5.4,M,STK,2976,b,b
25876,Round,D,VVS2,0.5,Very Good,Excellent,Excellent,4.99,unknown,unknown,2976,b,b
25877,Round,M,SI2,1.0,Very Good,Excellent,Excellent,6.28,unknown,unknown,2976,b,b
25878,Round,H,VVS1,0.55,Excellent,Excellent,Excellent,5.26,unknown,unknown,2978,b,b
25879,Round,F,VS1,0.5,Excellent,Excellent,Excellent,5.09,M,STK,2978,b,b
25880,Round,H,VS2,0.57,Excellent,Excellent,Excellent,5.31,STK,M,2978,b,b
25881,Round,H,IF,0.51,Excellent,Excellent,Excellent,5.12,unknown,unknown,2978,b,b
25882,Round,G,VVS2,0.5,Excellent,Very Good,Excellent,5.07,M,STK,2978,b,b
25883,Pear,D,VS2,0.5,unknown,Very Good,Excellent,4.5,unknown,unknown,2980,b,b
25884,Round,K,VVS2,0.76,Very Good,Very Good,Very Good,5.93,unknown,unknown,2980,b,b
25885,Round,F,SI1,0.6,Excellent,Excellent,Very Good,5.44,TN,M,2980,b,b
25886,Round,F,VS2,0.5,Excellent,Very Good,Excellent,5.08,unknown,unknown,2980,b,b
25887,Round,D,VS1,0.51,Excellent,Excellent,Excellent,5.18,unknown,unknown,2980,b,b
25888,Round,H,VVS2,0.5,Excellent,Very Good,Excellent,5.16,unknown,unknown,2980,b,b
25889,Round,G,SI2,0.7,Excellent,Excellent,Excellent,5.67,unknown,unknown,2980,b,b
25890,Round,H,VS1,0.57,Excellent,Excellent,Excellent,5.32,STK,STK,2980,b,b
25891,Round,G,VVS2,0.5,Very Good,Very Good,Excellent,5.0,M,TK,2982,b,b
25892,Round,D,SI1,0.51,Excellent,Very Good,Excellent,5.21,unknown,unknown,2982,b,b
25893,Round,G,VVS2,0.5,Very Good,Very Good,Very Good,5.0,TN,TK,2982,b,b
25894,Round,H,IF,0.5,Excellent,Excellent,Excellent,5.13,unknown,unknown,2982,b,b
25895,Cushion,D,VVS1,0.53,unknown,Very Good,Excellent,4.78,unknown,unknown,2982,b,b
25896,Round,D,VVS1,0.5,Very Good,Very Good,Excellent,5.02,STK,TK,2982,b,b
25897,Round,I,I1,0.8,Excellent,Excellent,Excellent,5.92,unknown,unknown,2982,b,b
25898,Pear,G,SI2,0.71,unknown,Very Good,Excellent,4.96,M,VTK,2982,b,b
25899,Round,D,VVS1,0.45,Excellent,Excellent,Excellent,4.88,M,STK,2982,a,b
25900,Round,G,VVS2,0.5,Excellent,Excellent,Excellent,5.07,M,STK,2982,b,b
25901,Round,H,SI1,0.65,Excellent,Excellent,Excellent,5.55,TN,STK,2984,b,b
25902,Oval,K,SI2,1.0,unknown,Very Good,Excellent,5.07,unknown,unknown,2984,b,b
25903,Round,G,VS2,0.51,Excellent,Excellent,Excellent,5.14,unknown,unknown,2984,b,b
25904,Round,G,VVS1,0.51,Very Good,Excellent,Excellent,4.97,unknown,unknown,2984,b,b
25905,Round,H,VS1,0.5,Excellent,Excellent,Excellent,5.13,unknown,unknown,2984,b,b
25906,Round,G,VVS2,0.53,Excellent,Excellent,Excellent,5.18,M,STK,2984,b,b
25907,Round,F,SI1,0.58,Very Good,Very Good,Excellent,5.46,unknown,unknown,2984,b,b
25908,Round,G,VVS1,0.51,Excellent,Excellent,Excellent,5.11,M,M,2984,b,b
25909,Cushion Modified,unknown,VVS2,0.51,unknown,Very Good,Excellent,4.2,XTK,XTK,2985,b,b
25910,Pear,unknown,SI2,0.51,unknown,Good,Excellent,4.07,unknown,unknown,2985,b,b
25911,Round,E,VS2,0.52,Excellent,Excellent,Excellent,5.16,M,STK,2986,b,b
25912,Round,G,VVS1,0.56,Excellent,Excellent,Excellent,5.31,M,M,2986,b,b
25913,Round,G,SI1,0.58,Excellent,Excellent,Excellent,5.4,unknown,unknown,2986,b,b
25914,Round,J,SI2,0.7,Excellent,Excellent,Excellent,5.75,TN,STK,2986,b,b
25915,Oval,I,SI2,0.7,unknown,Very Good,Very Good,4.84,unknown,unknown,2986,b,b
25916,Cushion Modified,unknown,VS1,0.9,unknown,Very Good,Excellent,5.05,XTK,XTK,2987,c,b
25917,Round,H,SI1,0.61,Excellent,Excellent,Excellent,5.45,unknown,unknown,2988,b,b
25918,Round,I,VS1,0.62,Excellent,Excellent,Excellent,5.39,unknown,unknown,2988,b,b
25919,Emerald,E,VVS1,0.57,unknown,Excellent,Excellent,3.87,unknown,unknown,2988,b,b
25920,Round,I,VVS2,0.55,Excellent,Excellent,Excellent,5.24,unknown,unknown,2988,b,b
25921,Emerald,H,IF,0.61,unknown,Excellent,Excellent,4.22,unknown,unknown,2988,b,b
25922,Radiant,E,VVS1,0.61,unknown,Excellent,Excellent,4.22,TK,VTK,2988,b,b
25923,Round,G,VVS1,0.5,Very Good,Very Good,Excellent,4.98,STK,TK,2988,b,b
25924,Round,G,VS1,0.5,Excellent,Very Good,Very Good,5.09,M,STK,2990,b,b
25925,Round,D,VS1,0.57,Excellent,Excellent,Excellent,5.33,STK,STK,2990,b,b
25926,Round,G,I1,0.7,Excellent,Excellent,Excellent,5.66,unknown,unknown,2992,b,b
25927,Round,E,VS1,0.5,Excellent,Very Good,Excellent,5.07,M,STK,2992,b,b
25928,Round,G,VS2,0.5,Excellent,Excellent,Excellent,5.06,M,STK,2992,b,b
25929,Round,H,SI1,0.61,Excellent,Excellent,Excellent,5.43,M,STK,2992,b,b
25930,Oval,J,VS2,0.74,unknown,Excellent,Excellent,5.13,unknown,unknown,2992,b,b
25931,Round,K,SI1,0.82,Excellent,Excellent,Excellent,5.97,M,STK,2992,b,b
25932,Round,G,VS1,0.5,Excellent,Very Good,Very Good,5.15,unknown,unknown,2994,b,b
25933,Round,D,VS2,0.58,Very Good,Very Good,Very Good,5.29,unknown,unknown,2994,b,b
25934,Emerald,D,SI2,0.9,unknown,Very Good,Excellent,0.0,unknown,unknown,2994,c,b
25935,Round,I,VVS2,0.7,Very Good,Excellent,Excellent,5.56,unknown,unknown,2994,b,b
25936,Oval,E,VVS1,0.54,unknown,Very Good,Excellent,4.6,VTK,VTK,2994,b,b
25937,Round,K,SI1,0.8,Excellent,Excellent,Excellent,5.94,M,STK,2996,b,b
25938,Round,H,SI1,0.6,Excellent,Excellent,Excellent,5.46,unknown,unknown,2996,b,b
25939,Round,H,VS2,0.57,Excellent,Excellent,Excellent,5.29,M,STK,2996,b,b
25940,Round,D,VVS2,0.5,Very Good,Very Good,Excellent,5.03,M,STK,2996,b,b
25941,Radiant,L,VS1,0.93,unknown,Very Good,Very Good,4.92,unknown,unknown,2996,b,b
25942,Round,G,SI1,0.55,Excellent,Excellent,Excellent,5.24,unknown,unknown,2996,b,b
25943,Round,F,VS2,0.52,Excellent,Excellent,Excellent,5.14,M,STK,2996,b,b
25944,Pear,unknown,SI2,0.26,unknown,Fair,Good,3.78,unknown,unknown,2996,b,b
25945,Round,I,IF,0.52,Excellent,Excellent,Excellent,5.22,unknown,unknown,2996,b,b
25946,Round,I,IF,0.52,Excellent,Excellent,Excellent,5.16,unknown,unknown,2996,b,b
25947,Round,H,VS2,0.5,Excellent,Excellent,Excellent,5.07,unknown,unknown,2998,b,b
25948,Round,D,SI1,0.5,Excellent,Excellent,Excellent,5.06,unknown,unknown,2998,b,b
25949,Round,I,VVS2,0.58,Excellent,Excellent,Excellent,5.32,M,STK,2998,b,b
25950,Round,D,SI2,0.5,Very Good,Very Good,Very Good,0.0,VTN,M,3000,c,b
25951,Round,F,VS2,0.5,Very Good,Very Good,Excellent,5.18,unknown,unknown,3000,b,b
25952,Round,F,VS2,0.5,Very Good,Very Good,Excellent,5.27,unknown,unknown,3000,b,b
25953,Oval,K,SI2,1.0,unknown,Very Good,Very Good,5.48,unknown,unknown,3000,b,b
25954,Round,H,VVS2,0.5,Excellent,Excellent,Excellent,5.16,unknown,unknown,3000,b,b
25955,Round,D,VVS2,0.5,Very Good,Very Good,Excellent,4.96,STK,TK,3000,b,b
25956,Round,H,VVS1,0.51,Excellent,Excellent,Excellent,5.13,unknown,unknown,3054,b,b
25957,Round,I,IF,0.54,Excellent,Excellent,Excellent,5.24,unknown,unknown,3054,b,b
25958,Round,G,VS1,0.5,Excellent,Excellent,Excellent,5.12,M,STK,3054,b,b
25959,Round,H,VVS1,0.5,Excellent,Excellent,Excellent,5.07,STK,STK,3054,b,b
25960,Round,G,SI2,0.69,Excellent,Excellent,Excellent,5.66,unknown,unknown,3056,b,b
25961,Round,E,VVS2,0.5,Excellent,Very Good,Excellent,5.1,M,STK,3056,b,b
25962,Round,G,VS1,0.5,Excellent,Very Good,Excellent,5.09,unknown,unknown,3056,b,b
25963,Round,H,VVS2,0.57,Excellent,Excellent,Excellent,5.3,M,STK,3056,b,b
25964,Round,E,VVS2,0.5,Very Good,Very Good,Excellent,4.95,unknown,unknown,3056,b,b
25965,Round,F,VVS1,0.5,Very Good,Very Good,Very Good,4.94,unknown,unknown,3056,b,b
25966,Pear,H,VVS2,0.6,unknown,Very Good,Excellent,4.49,VTK,XTK,3056,b,b
25967,Round,F,VS2,0.52,Excellent,Excellent,Excellent,5.16,M,STK,3058,b,b
25968,Round,J,SI1,0.7,Very Good,Excellent,Excellent,5.79,unknown,unknown,3058,b,b
25969,Round,L,SI1,0.8,Excellent,Excellent,Excellent,6.07,M,M,3058,b,b
25970,Round,H,VS1,0.56,Excellent,Excellent,Excellent,5.31,unknown,unknown,3058,b,b
25971,Round,F,VVS1,0.5,Very Good,Very Good,Very Good,4.97,STK,TK,3058,b,b
25972,Round,E,SI1,0.56,Excellent,Excellent,Excellent,5.26,unknown,unknown,3058,b,b
25973,Round,F,I1,0.91,Excellent,Excellent,Excellent,6.17,M,STK,3058,b,b
25974,Emerald,J,VVS1,0.71,unknown,Very Good,Excellent,4.35,STK,TK,3058,b,b
25975,Round,J,I1,0.7,Very Good,Very Good,Very Good,5.61,STK,TK,3060,b,b
25976,Round,M,SI1,1.03,Excellent,Excellent,Excellent,6.46,unknown,unknown,3060,b,b
25977,Round,D,VS2,0.6,Excellent,Excellent,Very Good,5.39,unknown,unknown,3060,b,b
25978,Round,D,SI2,0.6,Excellent,Excellent,Excellent,5.4,STK,M,3060,b,b
25979,Round,G,IF,0.5,Excellent,Excellent,Very Good,5.07,unknown,unknown,3060,b,b
25980,Round,F,VS2,0.5,Excellent,Excellent,Excellent,5.07,unknown,unknown,3060,b,b
25981,Round,G,VS2,0.53,Excellent,Excellent,Excellent,5.27,unknown,unknown,3060,b,b
25982,Emerald,I,SI2,0.9,unknown,Very Good,Excellent,4.45,unknown,unknown,3060,b,b
25983,Round,H,VVS2,0.5,Excellent,Excellent,Excellent,5.09,STK,STK,3060,b,b
25984,Round,I,VVS2,0.6,Excellent,Excellent,Excellent,5.38,unknown,unknown,3060,b,b
25985,Round,F,VS2,0.51,Excellent,Excellent,Excellent,5.13,STK,M,3060,b,b
25986,Oval,K,VS2,0.81,unknown,Excellent,Very Good,5.28,STK,VTK,3062,b,b
25987,Radiant,unknown,VVS1,0.81,unknown,Very Good,Very Good,4.92,TK,VTK,3062,b,b
25988,Round,G,VS2,0.5,Excellent,Excellent,Excellent,5.13,unknown,unknown,3062,b,b
25989,Cushion Modified,unknown,VVS1,0.81,unknown,Very Good,Excellent,4.98,unknown,unknown,3062,b,b
25990,Round,H,VS1,0.51,Excellent,Excellent,Excellent,5.1,STK,STK,3064,b,b
25991,Round,F,SI1,0.57,Excellent,Excellent,Excellent,5.3,unknown,unknown,3064,b,b
25992,Round,H,VS2,0.6,Excellent,Excellent,Excellent,5.42,unknown,unknown,3064,b,b
25993,Round,I,VS2,0.61,Excellent,Excellent,Excellent,5.45,M,STK,3064,b,b
25994,Round,G,SI1,0.58,Excellent,Excellent,Excellent,5.37,unknown,unknown,3064,b,b
25995,Round,G,VS2,0.51,Excellent,Excellent,Excellent,5.1,M,STK,3064,b,b
25996,Round,G,VS2,0.51,Excellent,Excellent,Excellent,5.13,M,STK,3064,b,b
25997,Round,G,VS2,0.51,Excellent,Excellent,Excellent,5.16,unknown,unknown,3064,b,b
25998,Oval,F,VS2,0.6,unknown,Very Good,Very Good,4.46,unknown,unknown,3064,b,b
25999,Round,E,SI2,0.6,Excellent,Excellent,Excellent,5.41,unknown,unknown,3064,b,b
26000,Round,H,SI1,0.61,Excellent,Excellent,Excellent,5.46,M,STK,3064,b,b
26001,Round,E,SI1,0.6,Excellent,Very Good,Excellent,5.4,M,STK,3066,b,b
26002,Round,G,I1,0.71,Very Good,Very Good,Very Good,5.64,M,TK,3066,b,b
26003,Round,G,VVS2,0.5,Excellent,Excellent,Very Good,5.09,TN,M,3066,b,b
26004,Round,G,VVS2,0.5,Excellent,Excellent,Excellent,5.24,unknown,unknown,3066,b,b
26005,Marquise,G,SI2,0.7,unknown,Very Good,Excellent,4.76,unknown,unknown,3066,b,b
26006,Radiant,F,VS1,0.62,unknown,Excellent,Excellent,4.49,unknown,unknown,3066,b,b
26007,Round,I,VS1,0.71,Very Good,Excellent,Excellent,5.59,unknown,unknown,3068,b,b
26008,Round,K,VVS1,0.71,Excellent,Excellent,Excellent,5.74,unknown,unknown,3068,b,b
26009,Oval,I,SI2,0.73,unknown,Very Good,Excellent,5.0,STK,TK,3068,b,b
26010,Round,G,VS1,0.58,Excellent,Excellent,Excellent,5.33,unknown,unknown,3068,b,b
26011,Emerald,J,VVS2,0.83,unknown,Very Good,Very Good,4.45,STK,TK,3068,b,b
26012,Round,D,VS1,0.54,Excellent,Excellent,Excellent,5.21,M,STK,3068,b,b
26013,Round,H,VS2,0.52,Excellent,Excellent,Excellent,5.16,unknown,unknown,3068,b,b
26014,Round,G,VS1,0.55,Excellent,Excellent,Excellent,5.27,STK,STK,3068,b,b
26015,Round,I,VS2,0.65,Excellent,Excellent,Excellent,5.51,unknown,unknown,3068,b,b
26016,Round,F,SI2,0.7,Excellent,Excellent,Excellent,5.86,TN,M,3070,b,b
26017,Round,H,SI2,0.7,Excellent,Excellent,Excellent,5.78,unknown,unknown,3070,b,b
26018,Round,E,VVS1,0.51,Excellent,Excellent,Excellent,5.11,M,STK,3070,b,b
26019,Round,E,VS1,0.5,Very Good,Very Good,Very Good,4.98,unknown,unknown,3070,b,b
26020,Round,G,SI1,0.62,Excellent,Excellent,Excellent,5.46,TN,STK,3070,b,b
26021,Round,G,SI1,0.62,Excellent,Excellent,Excellent,5.45,M,STK,3070,b,b
26022,Round,J,VVS1,0.7,Excellent,Very Good,Excellent,5.58,unknown,unknown,3070,b,b
26023,Round,F,SI1,0.61,Very Good,Very Good,Excellent,5.29,unknown,unknown,3070,b,b
26024,Round,H,VS1,0.5,Excellent,Excellent,Excellent,5.15,TN,STK,3070,b,b
26025,Round,H,VVS2,0.6,Very Good,Very Good,Excellent,5.31,M,STK,3072,b,b
26026,Round,G,VS1,0.51,Very Good,Very Good,Excellent,4.98,unknown,unknown,3074,b,b
26027,Round,G,VVS1,0.5,Excellent,Very Good,Excellent,5.07,STK,STK,3074,b,b
26028,Round,I,VS2,0.62,Excellent,Excellent,Excellent,5.58,M,M,3076,b,b
26029,Round,E,VS2,0.61,Very Good,Excellent,Very Good,5.41,VTN,M,3076,b,b
26030,Round,E,VS2,0.5,Very Good,Very Good,Very Good,5.03,unknown,unknown,3076,b,b
26031,Princess,H,VS1,0.71,unknown,Very Good,Excellent,4.61,TN,VTK,3076,b,b
26032,Round,G,VS1,0.5,Excellent,Very Good,Excellent,5.06,M,TK,3076,b,b
26033,Round,G,VS1,0.5,Excellent,Very Good,Excellent,5.08,TN,STK,3076,b,b
26034,Round,G,VS1,0.5,Excellent,Excellent,Excellent,5.08,M,TK,3076,b,b
26035,Round,G,VS1,0.5,Excellent,Excellent,Excellent,5.13,M,TK,3076,b,b
26036,Round,G,VS1,0.5,Excellent,Excellent,Excellent,5.08,STK,STK,3076,b,b
26037,Round,I,VS2,0.7,Excellent,Very Good,Excellent,5.67,unknown,unknown,3076,b,b
26038,Round,H,VVS1,0.5,Excellent,Very Good,Excellent,5.08,unknown,unknown,3076,b,b
26039,Round,D,VVS1,0.43,Excellent,Excellent,Excellent,4.84,unknown,unknown,3076,a,b
26040,Round,D,VVS1,0.43,Excellent,Excellent,Excellent,4.83,unknown,unknown,3076,a,b
26041,Round,F,VS1,0.5,Excellent,Very Good,Excellent,5.07,unknown,unknown,3076,b,b
26042,Round,H,VVS1,0.5,Excellent,Excellent,Excellent,5.12,unknown,unknown,3076,b,b
26043,Round,F,VS1,0.5,Excellent,Very Good,Excellent,5.08,unknown,unknown,3076,b,b
26044,Round,G,VS1,0.5,Very Good,Excellent,Excellent,4.94,TK,TK,3076,b,b
26045,Round,J,VVS1,0.7,Very Good,Very Good,Excellent,5.61,unknown,unknown,3076,b,b
26046,Round,F,VS1,0.5,Excellent,Very Good,Excellent,5.11,unknown,unknown,3076,b,b
26047,Round,E,VS2,0.51,Excellent,Excellent,Excellent,5.09,M,STK,3076,b,b
26048,Round,G,VS1,0.51,Excellent,Excellent,Excellent,5.12,M,STK,3076,b,b
26049,Marquise,M,VS1,0.9,unknown,Very Good,Excellent,4.88,STK,VTK,3078,b,b
26050,Oval,D,VVS1,0.5,unknown,Excellent,Excellent,4.58,M,TK,3078,b,b
26051,Round,F,SI1,0.6,Excellent,Excellent,Excellent,5.39,unknown,unknown,3078,b,b
26052,Round,D,VVS1,0.45,Excellent,Excellent,Excellent,4.92,unknown,unknown,3078,a,b
26053,Oval,unknown,SI2,0.76,unknown,Very Good,Excellent,4.6,unknown,unknown,3078,b,b
26054,Round,H,SI2,0.7,Excellent,Very Good,Excellent,5.77,unknown,unknown,3078,b,b
26055,Round,H,VVS2,0.5,Excellent,Excellent,Excellent,5.09,M,STK,3080,b,b
26056,Round,K,SI2,0.7,Very Good,Very Good,Excellent,5.56,unknown,unknown,3080,b,b
26057,Round,H,VVS2,0.5,Excellent,Excellent,Excellent,5.07,TN,STK,3080,b,b
26058,Round,E,VS1,0.5,Very Good,Excellent,Excellent,4.97,STK,TK,3080,b,b
26059,Round,E,VS1,0.5,Very Good,Excellent,Excellent,4.97,STK,TK,3080,b,b
26060,Round,H,VS2,0.52,Excellent,Excellent,Excellent,5.13,M,STK,3080,b,b
26061,Round,G,VS2,0.5,Excellent,Excellent,Excellent,5.11,unknown,unknown,3082,b,b
26062,Round,H,VS2,0.6,Excellent,Excellent,Excellent,5.4,STK,M,3082,b,b
26063,Round,I,SI2,0.7,Excellent,Very Good,Excellent,5.69,unknown,unknown,3082,b,b
26064,Round,D,VS1,0.5,Excellent,Very Good,Excellent,5.19,unknown,unknown,3082,b,b
26065,Round,F,VS1,0.5,Excellent,Very Good,Excellent,5.09,unknown,unknown,3082,b,b
26066,Round,H,VS1,0.5,Excellent,Excellent,Excellent,5.09,M,STK,3082,b,b
26067,Round,D,VS1,0.5,Excellent,Very Good,Excellent,5.06,TN,STK,3082,b,b
26068,Round,H,VS1,0.5,Excellent,Excellent,Excellent,5.06,M,STK,3082,b,b
26069,Round,F,VVS2,0.5,Excellent,Very Good,Excellent,5.07,M,STK,3082,b,b
26070,Round,H,VS1,0.61,Excellent,Excellent,Excellent,5.49,unknown,unknown,3084,b,b
26071,Round,F,VVS2,0.5,Excellent,Very Good,Excellent,5.09,unknown,unknown,3084,b,b
26072,Round,F,VVS2,0.5,Excellent,Very Good,Very Good,5.09,unknown,unknown,3084,b,b
26073,Round,H,VS1,0.51,Excellent,Excellent,Excellent,5.13,M,STK,3084,b,b
26074,Round,J,SI1,0.71,Excellent,Excellent,Excellent,5.71,M,STK,3086,b,b
26075,Round,I,VS1,0.57,Excellent,Excellent,Excellent,5.41,TN,STK,3086,b,b
26076,Round,F,VS1,0.5,Excellent,Excellent,Excellent,5.07,M,STK,3086,b,b
26077,Round,G,VS2,0.6,Excellent,Excellent,Excellent,5.41,M,STK,3086,b,b
26078,Emerald,I,SI1,0.71,unknown,Very Good,Excellent,4.16,STK,TK,3086,b,b
26079,Round,I,VVS1,0.6,Excellent,Excellent,Excellent,5.42,M,STK,3088,b,b
26080,Round,H,SI1,0.6,Very Good,Excellent,Very Good,5.3,unknown,unknown,3088,b,b
26081,Pear,G,SI2,0.7,unknown,Very Good,Excellent,4.58,unknown,unknown,3088,b,b
26082,Round,J,IF,0.62,Excellent,Excellent,Excellent,5.5,STK,STK,3088,b,b
26083,Emerald,G,SI1,0.7,unknown,Excellent,Excellent,4.1,VTK,XTK,3088,b,b
26084,Cushion Modified,unknown,SI2,0.3,unknown,Good,Very Good,3.48,unknown,unknown,3089,b,b
26085,Marquise,unknown,SI1,0.49,unknown,Good,Good,4.12,XTK,STK,3089,b,b
26086,Round,I,SI2,0.71,Very Good,Very Good,Very Good,5.66,M,TK,3090,b,b
26087,Round,F,VS2,0.54,Excellent,Excellent,Excellent,5.19,unknown,unknown,3090,b,b
26088,Round,F,VS2,0.54,Excellent,Excellent,Excellent,5.19,unknown,unknown,3090,b,b
26089,Round,G,SI1,0.65,Excellent,Very Good,Excellent,5.55,unknown,unknown,3090,b,b
26090,Oval,E,VVS1,0.55,unknown,Very Good,Excellent,4.67,M,TK,3090,b,b
26091,Cushion Modified,unknown,VS2,1.01,unknown,Very Good,Very Good,5.35,unknown,unknown,3091,b,b
26092,Oval,L,I1,1.01,unknown,Very Good,Excellent,5.58,STK,VTK,3092,c,b
26093,Emerald,J,VVS1,0.82,unknown,Very Good,Very Good,4.42,unknown,unknown,3092,b,b
26094,Oval,I,VS1,0.7,unknown,Very Good,Excellent,4.66,M,VTK,3092,b,b
26095,Round,I,SI1,0.7,Very Good,Very Good,Very Good,5.57,STK,TK,3092,b,b
26096,Emerald,J,VVS2,0.8,unknown,Excellent,Excellent,4.4,VTK,VTK,3092,b,b
26097,Round,D,VS2,0.54,Very Good,Very Good,Very Good,5.34,TN,STK,3092,b,b
26098,Round,J,VVS2,0.7,Excellent,Excellent,Excellent,5.67,unknown,unknown,3094,b,b
26099,Princess,I,VVS2,0.7,unknown,Very Good,Excellent,4.78,M,STK,3094,b,b
26100,Princess,I,VVS2,0.7,unknown,Excellent,Excellent,4.81,M,STK,3094,b,b
26101,Round,K,SI1,0.86,Excellent,Excellent,Excellent,6.09,M,STK,3096,b,b
